session,data_type,data_num,path,split
3-4,silent,4767,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4767.wav_20251005_135358.npz,train
3-4,silent,4791,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4791.wav_20251005_135611.npz,train
3-4,silent,4067,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4067.wav_20251003_183510.npz,train
3-4,silent,4753,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4753.wav_20251005_134103.npz,train
3-4,silent,4213,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4213.wav_20251003_185025.npz,train
3-4,silent,4941,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4941.wav_20251005_141219.npz,train
3-4,silent,4601,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4601.wav_20251003_193312.npz,train
3-4,silent,4422,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4422.wav_20251003_191452.npz,train
3-4,silent,4254,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4254.wav_20251003_185407.npz,train
3-4,silent,4319,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4319.wav_20251003_190144.npz,train
3-4,silent,4358,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4358.wav_20251003_190610.npz,train
3-4,silent,4571,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4571.wav_20251003_193013.npz,train
3-4,silent,4211,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4211.wav_20251003_185013.npz,train
3-4,silent,4745,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4745.wav_20251005_134011.npz,train
3-4,silent,4825,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4825.wav_20251005_140118.npz,train
3-4,silent,4881,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4881.wav_20251005_140657.npz,train
3-4,silent,4834,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4834.wav_20251005_140225.npz,train
3-4,silent,4629,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4629.wav_20251003_193548.npz,train
3-4,silent,4222,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4222.wav_20251003_185113.npz,train
3-4,silent,4831,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4831.wav_20251005_140212.npz,train
3-4,silent,4671,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4671.wav_20251003_194015.npz,train
3-4,silent,4437,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4437.wav_20251003_191624.npz,train
3-4,silent,4689,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4689.wav_20251003_194223.npz,train
3-4,silent,4619,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4619.wav_20251003_193459.npz,train
3-4,silent,4894,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4894.wav_20251005_140825.npz,train
3-4,silent,4142,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4142.wav_20251003_184300.npz,train
3-4,silent,5010,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5010.wav_20251005_141825.npz,train
3-4,silent,4095,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4095.wav_20251003_183734.npz,train
3-4,silent,5024,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5024.wav_20251005_141902.npz,train
3-4,silent,4782,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4782.wav_20251005_135517.npz,train
3-4,silent,4060,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4060.wav_20251003_183436.npz,train
3-4,silent,4520,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4520.wav_20251003_192523.npz,train
3-4,silent,4166,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4166.wav_20251003_184532.npz,train
3-4,silent,4623,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4623.wav_20251003_193520.npz,train
3-4,silent,4912,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4912.wav_20251005_140949.npz,train
3-4,silent,4797,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4797.wav_20251005_135643.npz,train
3-4,silent,4087,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4087.wav_20251003_183652.npz,train
3-4,silent,4344,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4344.wav_20251003_190430.npz,train
3-4,silent,4717,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4717.wav_20251005_133711.npz,train
3-4,silent,4553,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4553.wav_20251003_192844.npz,train
3-4,silent,4632,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4632.wav_20251003_193601.npz,train
3-4,silent,4460,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4460.wav_20251003_191831.npz,train
3-4,silent,4021,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4021.wav_20251003_183028.npz,train
3-4,silent,4984,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4984.wav_20251005_141717.npz,train
3-4,silent,5003,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5003.wav_20251005_141807.npz,train
3-4,silent,4256,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4256.wav_20251003_185417.npz,train
3-4,silent,5018,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5018.wav_20251005_141845.npz,train
3-4,silent,5015,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5015.wav_20251005_141837.npz,train
3-4,silent,4272,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4272.wav_20251003_185603.npz,train
3-4,silent,4731,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4731.wav_20251005_133835.npz,train
3-4,silent,4433,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4433.wav_20251003_191553.npz,train
3-4,silent,4124,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4124.wav_20251003_184059.npz,train
3-4,silent,4233,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4233.wav_20251003_185215.npz,train
3-4,silent,4654,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4654.wav_20251003_193825.npz,train
3-4,silent,4545,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4545.wav_20251003_192751.npz,train
3-4,silent,4549,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4549.wav_20251003_192812.npz,train
3-4,silent,4365,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4365.wav_20251003_190701.npz,train
3-4,silent,4143,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4143.wav_20251003_184304.npz,train
3-4,silent,4153,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4153.wav_20251003_184407.npz,train
3-4,silent,4774,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4774.wav_20251005_135434.npz,train
3-4,silent,4754,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4754.wav_20251005_135211.npz,train
3-4,silent,4639,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4639.wav_20251003_193633.npz,train
3-4,silent,4001,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4001.wav_20251003_182839.npz,train
3-4,silent,4244,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4244.wav_20251003_185308.npz,train
3-4,silent,4750,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4750.wav_20251005_134036.npz,train
3-4,silent,4378,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4378.wav_20251003_190900.npz,train
3-4,silent,4558,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4558.wav_20251003_192904.npz,train
3-4,silent,4478,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4478.wav_20251003_192049.npz,train
3-4,silent,4445,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4445.wav_20251003_191700.npz,train
3-4,silent,4170,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4170.wav_20251003_184606.npz,train
3-4,silent,4596,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4596.wav_20251003_193243.npz,train
3-4,silent,4918,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4918.wav_20251005_141037.npz,train
3-4,silent,4513,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4513.wav_20251003_192444.npz,train
3-4,silent,4030,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4030.wav_20251003_183124.npz,train
3-4,silent,4691,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4691.wav_20251003_194232.npz,train
3-4,silent,4971,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4971.wav_20251005_141513.npz,train
3-4,silent,4293,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4293.wav_20251003_185839.npz,train
3-4,silent,4215,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4215.wav_20251003_185034.npz,train
3-4,silent,4496,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4496.wav_20251003_192231.npz,train
3-4,silent,4769,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4769.wav_20251005_135408.npz,train
3-4,silent,4646,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4646.wav_20251003_193718.npz,train
3-4,silent,4259,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4259.wav_20251003_185429.npz,train
3-4,silent,4814,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4814.wav_20251005_140025.npz,train
3-4,silent,4925,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4925.wav_20251005_141111.npz,train
3-4,silent,4890,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4890.wav_20251005_140801.npz,train
3-4,silent,4919,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4919.wav_20251005_141043.npz,train
3-4,silent,4120,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4120.wav_20251003_184037.npz,train
3-4,silent,4588,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4588.wav_20251003_193154.npz,train
3-4,silent,4794,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4794.wav_20251005_135626.npz,train
3-4,silent,4340,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4340.wav_20251003_190407.npz,train
3-4,silent,4043,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4043.wav_20251003_183237.npz,train
3-4,silent,4727,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4727.wav_20251005_133813.npz,train
3-4,silent,4858,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4858.wav_20251005_140449.npz,train
3-4,silent,4016,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4016.wav_20251003_183007.npz,train
3-4,silent,4079,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4079.wav_20251003_183615.npz,train
3-4,silent,4592,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4592.wav_20251003_193224.npz,train
3-4,silent,4068,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4068.wav_20251003_183514.npz,train
3-4,silent,4857,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4857.wav_20251005_140436.npz,train
3-4,silent,4961,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4961.wav_20251005_141423.npz,train
3-4,silent,4865,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4865.wav_20251005_140521.npz,train
3-4,silent,4677,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4677.wav_20251003_194101.npz,train
3-4,silent,4480,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4480.wav_20251003_192104.npz,train
3-4,silent,4331,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4331.wav_20251003_190302.npz,train
3-4,silent,4074,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4074.wav_20251003_183552.npz,train
3-4,silent,4612,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4612.wav_20251003_193423.npz,train
3-4,silent,4349,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4349.wav_20251003_190501.npz,train
3-4,silent,4838,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4838.wav_20251005_140246.npz,train
3-4,silent,4092,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4092.wav_20251003_183718.npz,train
3-4,silent,4600,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4600.wav_20251003_193305.npz,train
3-4,silent,4476,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4476.wav_20251003_192037.npz,train
3-4,silent,4670,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4670.wav_20251003_194010.npz,train
3-4,silent,4081,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4081.wav_20251003_183624.npz,train
3-4,silent,4307,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4307.wav_20251003_190019.npz,train
3-4,silent,4714,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4714.wav_20251005_133654.npz,train
3-4,silent,4406,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4406.wav_20251003_191231.npz,train
3-4,silent,4289,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4289.wav_20251003_185826.npz,train
3-4,silent,4119,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4119.wav_20251003_184032.npz,train
3-4,silent,4755,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4755.wav_20251005_135219.npz,train
3-4,silent,4179,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4179.wav_20251003_184655.npz,train
3-4,silent,4421,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4421.wav_20251003_191446.npz,train
3-4,silent,4504,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4504.wav_20251003_192347.npz,train
3-4,silent,4054,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4054.wav_20251003_183356.npz,train
3-4,silent,4454,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4454.wav_20251003_191758.npz,train
3-4,silent,5016,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5016.wav_20251005_141840.npz,train
3-4,silent,4872,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4872.wav_20251005_140559.npz,train
3-4,silent,4565,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4565.wav_20251003_192932.npz,train
3-4,silent,4439,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4439.wav_20251003_191635.npz,train
3-4,silent,4921,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4921.wav_20251005_141053.npz,train
3-4,silent,4882,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4882.wav_20251005_140704.npz,train
3-4,silent,4255,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4255.wav_20251003_185413.npz,train
3-4,silent,4839,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4839.wav_20251005_140251.npz,train
3-4,silent,4514,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4514.wav_20251003_192449.npz,train
3-4,silent,4550,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4550.wav_20251003_192832.npz,train
3-4,silent,4682,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4682.wav_20251003_194133.npz,train
3-4,silent,4906,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4906.wav_20251005_140924.npz,train
3-4,silent,4866,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4866.wav_20251005_140525.npz,train
3-4,silent,4263,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4263.wav_20251003_185507.npz,train
3-4,silent,4579,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4579.wav_20251003_193101.npz,train
3-4,silent,4167,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4167.wav_20251003_184537.npz,train
3-4,silent,4933,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4933.wav_20251005_141140.npz,train
3-4,silent,4278,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4278.wav_20251003_185726.npz,train
3-4,silent,4110,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4110.wav_20251003_183919.npz,train
3-4,silent,4385,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4385.wav_20251003_190940.npz,train
3-4,silent,4810,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4810.wav_20251005_140005.npz,train
3-4,silent,4642,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4642.wav_20251003_193647.npz,train
3-4,silent,4452,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4452.wav_20251003_191750.npz,train
3-4,silent,4621,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4621.wav_20251003_193508.npz,train
3-4,silent,4878,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4878.wav_20251005_140638.npz,train
3-4,silent,4036,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4036.wav_20251003_183154.npz,train
3-4,silent,4189,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4189.wav_20251003_184750.npz,train
3-4,silent,4736,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4736.wav_20251005_133906.npz,train
3-4,silent,4985,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4985.wav_20251005_141719.npz,train
3-4,silent,4420,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4420.wav_20251003_191440.npz,train
3-4,silent,4239,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4239.wav_20251003_185247.npz,train
3-4,silent,4042,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4042.wav_20251003_183232.npz,train
3-4,silent,4821,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4821.wav_20251005_140100.npz,train
3-4,silent,4186,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4186.wav_20251003_184733.npz,train
3-4,silent,4444,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4444.wav_20251003_191654.npz,train
3-4,silent,4960,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4960.wav_20251005_141417.npz,train
3-4,silent,4939,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4939.wav_20251005_141206.npz,train
3-4,silent,4651,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4651.wav_20251003_193752.npz,train
3-4,silent,4856,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4856.wav_20251005_140432.npz,train
3-4,silent,4471,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4471.wav_20251003_192008.npz,train
3-4,silent,4721,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4721.wav_20251005_133736.npz,train
3-4,silent,4522,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4522.wav_20251003_192533.npz,train
3-4,silent,4587,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4587.wav_20251003_193150.npz,train
3-4,silent,4009,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4009.wav_20251003_182934.npz,train
3-4,silent,4427,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4427.wav_20251003_191516.npz,train
3-4,silent,4380,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4380.wav_20251003_190913.npz,train
3-4,silent,4911,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4911.wav_20251005_140943.npz,train
3-4,silent,4505,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4505.wav_20251003_192351.npz,train
3-4,silent,4827,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4827.wav_20251005_140140.npz,train
3-4,silent,4212,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4212.wav_20251003_185019.npz,train
3-4,silent,5012,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_5012.wav_20251005_141830.npz,train
3-4,silent,4204,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4204.wav_20251003_184931.npz,train
3-4,silent,4282,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4282.wav_20251003_185752.npz,train
3-4,silent,4903,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4903.wav_20251005_140905.npz,train
3-4,silent,4488,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4488.wav_20251003_192147.npz,train
3-4,silent,4735,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4735.wav_20251005_133900.npz,train
3-4,silent,4573,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4573.wav_20251003_193024.npz,train
3-4,silent,4129,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4129.wav_20251003_184131.npz,train
3-4,silent,4544,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4544.wav_20251003_192737.npz,train
3-4,silent,4158,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4158.wav_20251003_184438.npz,train
3-4,silent,4952,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4952.wav_20251005_141321.npz,train
3-4,silent,4049,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4049.wav_20251003_183330.npz,train
3-4,silent,4991,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4991.wav_20251005_141734.npz,train
3-4,silent,4482,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4482.wav_20251003_192115.npz,train
3-4,silent,4957,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4957.wav_20251005_141402.npz,train
3-4,silent,4019,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4019.wav_20251003_183020.npz,train
3-4,silent,4547,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4547.wav_20251003_192801.npz,train
3-4,silent,4972,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4972.wav_20251005_141518.npz,train
3-4,silent,4880,silent_speech_dataset/silent/3-4/data/emg/emg_250hz_3_3_4880.wav_20251005_140649.npz,train
